File,Accuracy
anshika.csv,100.0
abhishek_bhardwaj.csv,100.0
ahn_nath.csv,100.0
akanshajais.csv,0.8456735057983942
emile_daisy.csv,0.8456735057983942
lailakaltouma.csv,100.0
